County;sub_county;ward;Location;Sub_Location;other;scene;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;services.disrupted;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera.cases;situation;data_source;dref no;glidenumber;ID;data_quality;magnitude_impact;date_recorded
Machakos;Mavoko;Athi River;0;Athi River;0;Athi River;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a man was reported to have been swept away by floods in athi river after heavy rains experienced in nairobi region during the night hours and his body recovered early in the morning.;eoc;0;0;690;2;1;2013/03/20 00:00:00
Machakos;Mavoko;Athi River;0;Athi River;0;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rhoda (0723484848) at 0732hrs reported a flood alert at kwa nzomo and mang’eli areas in athi river. eoc informed the regional red cross office for action.;eoc;0;0;691;2;0;2013/04/08 00:00:00
Machakos;Mavoko;Athi River;0;Athi River;0;Athi River;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1820hrs mbugua (0727405359) reported a drowning incident at arthi river, machakos county. following the heavy rains of last evening.3 people were reported to have slipped and drowned while crossing the river. krcs machakos branch in collaboration with county fire brigade and the police are leading the search and recovery operation. (brief; 3 fatalities);eoc;0;0;700;2;1;2015/06/04 00:00:00
Machakos;Mavoko;Athi River;0;Athi River;0;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;edgar 0721412977 reported floods in athi river whereby a personal car was reported to have been swept away near st. bulevard athi river at 2300hrs, the 2 occupants a father and 2 yrs old son was rescued by kenya police and mavoko fire brigade.;eoc;0;0;704;2;0;2015/12/13 00:00:00
Machakos;Mavoko;Athi River;0;Athi River;0;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1425hrs gideon (krcs machakos) reported of an incident that was caused by heavy downpour in athi river. following the heavy rainfall in ngong hills the water lever in river mto wa mawe increased and later broke leading to flash floods in athi river. nine people were marooned. krcs machakos responded and evacuated them to safer grounds. (brief; 9 marooned);eoc;0;0;706;2;0;2016/02/11 00:00:00
Machakos;Mavoko;Athi River;0;Athi River;0;Athi River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;krcs joe mbalu makueni county coordinator at 2153hrs reported floods at harvests flower farm in athi river machakos county, an adult male was reported to have been trapped after athi river burst bank. krcs machakos rcat coordinated response with e.o.c and managed to rescue the man.;eoc;0;0;707;2;0;2017/11/12 00:00:00
Meru;0;0;0;0;Athiru;Athiru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0802hrs gitonga (krcs county manager) reported of displacement that resulted from heavy rainfall. following yesterday‘s evening heavy downpour and the consistent rain in the county, approximately 50 family houses submerged at athiru village in maua. a team has been sent to conduct an assessment in the area.;eoc;0;0;851;2;0;2015/11/26 00:00:00
Turkana;0;0;0;0;Atir;Atir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at around 1724hrs, nick krcs turkana reported flash floods at atir village in turkana county. river tarach rose beyond its capacity and later broke its bank following heavy down pour. about 93hhs were affected from atir village. the affected population is in dire need of fis and nfis. the assessment was overseen by turkana krcs team.;eoc;0;0;1472;2;0;2018/03/17 00:00:00
Migori;Awendo;0;0;0;0;Awendo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 2009hrs roche (krcs county manager migori) reported windy rains in awendo in migori county causing damage to a number of houses. no casualties were reported. the county team is expected to conduct assessment today and determine the magnitude of the incident.;eoc;0;0;899;2;0;2015/05/12 00:00:00
Migori;Awendo;0;0;0;0;Awendo;0;0;0;0;0;0;classrooms blown off;0;0;0;1;0;0;0;0;0;0;0;0;0;at around 2042hrs, kagono (0705080952) reported an incident where 3 classrooms at kokuro boys, awendo sub-county in migori county were blown off by strong winds that accompanied heavy rainfall experienced in the area. no injury was reported;eoc;0;0;919;2;0;2018/05/16 00:00:00
Kisumu;0;0;0;0;Ayeyo;Ayeyo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;juma (0728779033) reported of a flood incident at kimira village ayeyo sub county in kisumu county at 2119hrs. settlements and properties of unknown values have been destroyed by flood, krcs kisumu will conduct assessments in the area affected and give detail report.;eoc;0;0;606;2;0;2018/05/07 00:00:00
Kisumu;Nyando;0;0;0;Ayweyo;Ayweyo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0245hrs, eoc received information of floods alert in ayweyo area near ahero just past kolunga primary school. mr. francis (0717 161 439) called eoc to report floods that river nyando had burst its banks and the waters from the floods had trapped people in their houses who were in urgent need of evacuation form the area. eoc informed the kenya red cross kisumu branch who set out to conduct an assessment in the area.;eoc;0;0;544;2;0;2013/01/09 00:00:00
Kisumu;Nyando;0;0;0;Ayweyo;Ayweyo;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;jan_15th_2013_mdrke024;0;546;0;0;2013/01/15 00:00:00
Kisumu;0;0;0;0;Ayweyo Sub-Location;Ayweyo Sub-Location;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;6_jan_2010_mdrke011;0;521;0;0;2010/01/04 00:00:00
Marsabit;0;0;0;0;Badan Rero;Badan Rero;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0700hrs, maurice (krcs) reported to e.o.c of a flood incident at badan rero in marsabit county. strong wind accompanied by rains was experienced in badan rero yesterday evening. several residential houses and food stuffs were destroyed by the inferno. rcat team of marsabit to carryout assessment and establish the extent of destruction;eoc;0;0;831;2;0;2019/02/22 00:00:00
Kilifi;0;0;0;0;0;Bahari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;bulletin (no. 2/2006);0;415;0;0;2006/05/23 00:00:00
Tana River;0;0;0;0;Bakuyu;Bakuyu;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1430hrs, bombe krcs tana river reported floods at bakuyu village in ziwani sub-location was hit by floods after heavy downpour this afternoon. approximately 150 families displaced so far, they have lost livestock and household property and migrated to neighbours. assessment to be conducted tomorrow by krcs.;eoc;0;0;1354;2;0;2015/04/17 00:00:00
Tana River;0;0;0;0;Bakuyu;Bakuyu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1355;0;0;2015/06/11 00:00:00
Garissa;Garissa Township;0;0;0;Bakuyu;Bakuyu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"at 1834hrs jillo krcs county manager reported river tana which burst its banks and flooded most of garissa. the county manager  assigned to vehicles which assisted in monitoring and evacuation,krcs team reported of approximately  500 families  in bakuyu area been affected with the prevailing flood situation.krcs garissa action team supported with evacuating the families to higher grounds ,they were moved to bulaiftin replacement area, they erected one tent which accommodates approximately  70 people to help children, lactating mothers and elderly person they distributed (nfis)  two pairs of blankets to fifty families.krcs garissa branch will conduct  assessment and share a complete report.krcs garissa closely monitors the the prone villages of anticipated elnino rains. 



 (brief: 500 families affected)";eoc;0;0;168;2;0;2015/11/07 00:00:00
Tana River;0;0;0;0;Bakuyu;Bakuyu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1356;0;0;2015/11/12 00:00:00
Tana River;0;0;0;0;Bakuyu Village;Bakuyu Village;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1358;0;0;2015/11/27 00:00:00
Garissa;0;0;0;0;Bakuyu,Ziwani,Sankuri, Lagdera;Bakuyu,Ziwani,Sankuri, Lagdera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;jan_4th_2016_mdrke036;0;176;0;0;2016/01/04 00:00:00
Nairobi;0;0;0;0;Balozi South B;Balozi South B;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e.o.c via media received report of drowning incident in nairobi at balozi south b after heavy downpour in nairobi, a 3 year old boy drowned in a pool of water and died. the scene was cleared by nps officers. (brief: 1 fatality);eoc;0;0;1095;2;1;2017/05/02 00:00:00
Garissa;0;0;0;0;Banane, Modagashe, And Gurufa;Banane, Modagashe, And Gurufa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1200hrs jillo (krcs county manager) reported flooding incidents in garissa county. following heavy rainfall experienced in the highland areas of meru, flash floods affected; banane, modagashe, and gurufa villages after river togweyne broke its banks. approximately 3500 households have been affected. krcs teams, officials from both county and national governments are currently carrying out assessments in the affected areas. (brief; 3500hhs);eoc;0;0;175;2;0;2015/12/01 00:00:00
Baringo;0;0;0;0;Baringo;Baringo;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;30;1;1;2012/06/11 00:00:00
Baringo;0;0;0;0;Baringo;Baringo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;lagat (krcs baringo) reported a drowning incident at baringo north. a middle aged man was swept away by raging floods water as he was attempting to cross river sibilo.  rapid assessment conducted at salabani area indicated that 19 hhs had been affected.;eoc;0;0;53;2;1;2018/04/25 00:00:00
Baringo;0;0;0;0;Baringo;Baringo;0;0;0;0;0;0;schools closed;0;0;0;3;0;0;0;0;0;0;0;0;0;e.o.c through social media at 1015hrs captured reports of flooding incident at baringo county following heavy rainfall reported over the last 2 days. three schools namely; sintan primary, leswa primary and ngambo secondary have since been closed indefinitely till water levels subside. baringo krcs has since been activated to conduct assessment.;eoc;0;0;57;2;0;2018/09/02 00:00:00
Baringo;0;0;0;0;Baringo District;Baringo District;0;0;355;0;0;0;roads;1;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;12/03; operations update no. 3;-;9;1;1;2003/06/27 00:00:00
Kilifi;0;0;0;0;Bate;Bate;0;0;0;0;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;441;0;0;2012/06/11 00:00:00
Kilifi;0;0;0;0;Bate;Bate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0836hrs musa hassan(krcs county manager) reported flash floods in bate area following river sabaki burst its banks, in kilifi county affecting an approximately 17households. krcs and the county government are evacuating the families to the higher grounds were they have identified evacuation centers at bate area. assessment is ongoing.(brief; 17hhs);eoc;0;0;454;2;0;2015/11/29 00:00:00
Kwale;0;0;0;0;Bengo;Bengo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"mohammed kwale coordinator reported that a middle aged man drowned while crossing river ramisi at 0930hrs in bengo area kwale county, krcs team responded but were unable to locate the body due to heavy downpour experienced in the coastal region. sar will resume tomorrow morning. 




day 2. the body of the middle aged male who drowned in river ramisi was retrieved at 0900hrs in the morning and later buried by family members and friends at 1300hrs.



";eoc;0;0;650;2;1;2017/11/05 00:00:00
Tana River;0;0;0;0;Bilbil;Bilbil;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;bombe (krcs rm) reported a drowning incident at bilbil area of tana river. a middle aged man was swept away by flash floods following heavy rainfall experienced which has paralyzed livelihoods in the area. locals have since found his body after 3 hours of sar.;eoc;0;0;1371;2;1;2018/04/21 00:00:00
Tana River;0;0;0;0;Boka;Boka;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;bombe krcs tana river notified e.o.c of flash floods at boka area in tana river county at around 1642hrs. according to assessment done by tana river team, 150 hhs and 350 livestock were reportedly swept away.;eoc;0;0;1366;2;1;2018/03/17 00:00:00
Mombasa;likoni;0;0;0;Bombolulu And Kongowea;Bombolulu And Kongowea;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;2;at 0830hrs, rajab (krcs) mombasa reported cases that were as a result of heavy rainfall from last evening and into early morning today. two households were displaced in bombolulu after their houses were extensively damaged in the rains. in kongowea 1 household was affected .krcs mombasa branch distributed nfi’s to the affected families in bombolulu.two new cases of cholera have been reported in bangladesh and likoni areas. (brief; 3 hhs);eoc;0;0;941;2;0;2015/11/26 00:00:00
Mombasa;0;0;0;0;Bombolulu Estate;Bombolulu Estate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e.o.c received report of flood at bombolulu estate in mombasa county after heavy downpour via social media at 0857hrs, krcs team conducting assessment in the area.;eoc;0;0;946;2;0;2017/05/09 00:00:00
Taita Taveta;Taveta;Bomani;0;0;Bomeni, Taita Taveta;Bomeni, Taita Taveta;0;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;1296;0;0;2012/06/11 00:00:00
Kwale;0;0;0;Bondeni;0;Bondeni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e.o.c received report of flood at bondeni in kwale county after heavy downpour via (kiwebu 0721923913) at 1158hrs, several hh marooned by flood water. krcs team conducting assessment in the area.;eoc;0;0;649;2;0;2017/05/09 00:00:00
Siaya;Bondo;0;0;0;0;Bondo;3;2;0;0;0;0;roads impassable;1;0;0;0;0;0;0;0;0;0;0;0;0;at 1415hrs e.o.c captured reports of flooding in bondo town siaya county, following heavy downpour yesterday night. sections of the town’s streets were sub-merged leaving them impassable. the floods were attributed to poor drainage system in the town; 3 fatalities were reported with at least 2 others injured one of them a krcs staff. assessment by krcs on going to ascertain the extent of the damage. (brief:3 fatalities,2 injuries);eoc;0;0;1284;2;1;2015/04/04 00:00:00
Busia;0;0;0;0;Budalandgi;Budalandgi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;dref;bulletin (no. 2/2006);0;91;1;1;2006/05/18 00:00:00
Busia;0;0;0;0;Budalandi;Budalandi;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;appeal no. 14/02;0;86;1;1;2002/05/13 00:00:00
Busia;0;0;0;0;Budalandi;Budalandi;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;mdrke007;fl-2008-000217-ken;102;0;0;2008/11/25 00:00:00
Busia;Budalangi;0;0;Budalangi;0;Budalangi;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;94;1;1;2007/08/15 00:00:00
Busia;Budalangi;0;0;Budalangi;0;Budalangi;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;99;1;1;2008/11/10 00:00:00
Busia;Budalangi;0;0;Budalangi;0;Budalangi;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;dref;dec_20th_2012_mdrke020;0;109;1;1;2012/12/20 00:00:00
Busia;Budalangi;0;0;Budalangi;0;Budalangi;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0945 kemboi (krcs county manager) reported of flooding incident in busia county. above average rainfall was witnessed in most parts of the county. maduwa and osieko village in budalangi were affected. in maduwa village which is located at the tributary of river yala assessment was conducted and they found that 32 households were displaced by flash floods and have sought for shelter at maduwa primary school. assessment is yet to be done in osieko village. (brief; 32 hhs);eoc;0;0;114;2;0;2015/11/27 00:00:00
Busia;Budalangi;0;0;Budalangi;0;Budalangi;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;krcs velma reported floods in budalangi at musoma area due to back flow from lake victoria that led to river nzoia bursting its banks at around 1045hrs, krcs response team carrying out assessment in the area and will share report. (brief: 3 fatalities; 1 fatality unconfirmed);eoc;0;0;116;2;1;2016/05/13 00:00:00
Busia;Budalangi;0;0;Budalangi;0;Budalangi;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;dref;bulletin (no. 2/2006);0;123;1;1;
Bungoma;Kanduyi;Bukembe East, Bukembe West;0;0;Bukembe;Bukembe;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"heavy rainfall and strong winds are  being experienced in bungoma. a tree fall on a house as a result of strong winds in an area called bukembe. krcs team responded and reported that on one was injured.







";eoc;0;0;76;2;1;2016/04/13 00:00:00
Busia;0;0;0;0;Bukhay;Bukhay;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;90;1;1;2005/06/17 00:00:00
Garissa;0;0;0;0;Bula Bunda;Bula Bunda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0237hrs, abdikadir via 0724 172714 reported a flash floods incident at bula bunda area in garissa county. several houses have been marooned by flash floods following heavy rains experienced in the area.  krcs garissa will conduct assessment and share report.;eoc;0;0;193;2;0;2018/12/03 00:00:00
Garissa;0;0;0;0;Bula Medina;Bula Medina;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1700hrs jillo krcs garissa branch reported that two bodies were retrieved from flooded seasonal stream at bula medina, garissa county. the 2 boys drowned this morning while playing on the watercourse following heavy rains in the area.( brief 2 fatalities);eoc;0;0;164;2;1;2015/04/19 00:00:00
Mandera;0;0;0;0;Bulla Hidaya;Bulla Hidaya;0;0;0;0;0;0;latrine,wall;0;0;0;0;1;1;0;0;0;0;0;0;0;flash flood was reported at bulla hidaya by rcat mandera at 1000hrs after a laga burst its banks following heavy downpour in the area, 5hh affected, latrines destroyed, perimeter fence collapsed and some livestock washed away. the water later on subsided and affected people returned to their houses;eoc;0;0;765;2;0;2018/04/06 00:00:00
Garissa;0;0;0;0;Bulla Kamor, Punda And Sheikh;Bulla Kamor, Punda And Sheikh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;krcs garissa cm jillo reported flash floods in bulla kamor, punda and sheikh after r. tana burst its banks at around 1930hrs, rcat reported 2hh were completely submerged after a while since the water was moving fast inland. krcs county managers from garissa and tana river will share detail report on the intervention and assessment reports from the ground.;eoc;0;0;172;2;0;2015/11/15 00:00:00
Isiolo;0;0;0;0;Bulla Pesa (Soko Ya Mbuzi);Bulla Pesa (Soko Ya Mbuzi);0;0;0;0;0;0;inundated residential houses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;299;1;0;2018/03/15 00:00:00
Bungoma;Bumula;Bumula;Bumula;0;0;Bumula;0;0;7;0;0;0;bridge cut off;0;0;1;0;0;0;0;0;0;0;0;0;0;wekola (krcs bungoma) at 1430 hrs reported of floods that rendered 7 families homeless.  a connecting bridge at bumula area was cut off as a result of the heavy downpour. krcs bungoma response teams on ground conducting an assessment. (brief: 7 hh, 1 bridge);eoc;0;0;77;2;1;2016/05/08 00:00:00
Bungoma;Bumula;Bumula;Bumula;0;0;Bumula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;christine reported to e.o.c at 2001hrs of a flash floods that occurred yesterday night in bumula sub-county due to blockage of drainage in kikwechi c area. e.o.c advised the area people to move to the upper area so as to avoid the effect of flood.;eoc;0;0;79;2;0;2018/03/19 00:00:00
Wajir;0;0;Buna;Buna;0;Buna;0;0;0;0;0;0;road cut;1;0;0;0;0;0;0;0;0;0;0;0;0;at 1421hrs, abdul (hakeem krcs n.e) reported floods at buna area in wajir county. hundred households have been displaced besides property of unknown value damaged. in addition, roads connecting wajir to moyale have been washed away hindering humanitarian assistance. krcs n.e in partnership with county team is mobilizing fis, nfis and means to sort the affected population.;eoc;0;0;1531;2;0;2018/04/22 00:00:00
Wajir;0;0;0;0;Buna Town;Buna Town;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1206hrs ahmed (krcs county manager) reported flooding incident following the consistent rains in the county yesterday night, at buna town 115kms from wajir. krcs are conducting assessment to establish the effects.;eoc;0;0;1520;2;0;2015/11/30 00:00:00
Bungoma;0;0;0;0;Bungoma;Bungoma;0;0;0;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;66;0;0;2012/06/11 00:00:00
Bungoma;0;0;0;0;Bungoma;Bungoma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0906hrs, wekola (krcs bungoma) reported of a floods incident in bungoma county. following yesterday’s evening downpour in bungoma north (tongaren) 3 households were reported to be affected when river nzoia broke its banks .other areas remain wet and in mt.elgon the rains are currently on going.;eoc;0;0;74;2;0;2015/12/14 00:00:00
Busia;Bunyala;0;Bunyala;0;0;Bunyala;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1023hrs phillip (krcs busia) reported a drowning incident at river suo, bunyalla sub-county. following the continuous heavy rainfall in the county and nearby environs. two people drowned while attempting to cross river suo in busibwabe last evening .search and recovery efforts currently ongoing by krcs busia branch. (brief; 2 missing);eoc;0;0;113;2;0;2015/11/22 00:00:00
Tana River;Bura;0;Bura;Bura;0;Bura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;reported flooding incident in bura and the surrounding villages. the floods started as a result of heavy downpour lasting about 3hours on friday evening. among the villages affected include; village 1, 2 and 8, nys, bulla lami, bulla halo, bulla hosingo, bulla water, bulla buskidera, bulla tunza motto, bulla bisiki, bulla duko. unconfirmed number of families were displaced by the floods after their houses were destroyed. they are currently camping at godia primary school in bura. efforts by krcs to distribute relief items to the affected families were hampered by lack of supplies at the branch.;eoc;0;0;1351;2;0;2014/11/15 00:00:00
Tana River;Bura;0;Bura;Bura;0;Bura;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on 16th november 2014, krcs teams conducted assessments in various villages affected by flooding in bura, tana river county. a total of 783 families were affected by the floods, with 178 currently camping at godia primary school.;eoc;0;0;1352;2;0;2014/11/16 00:00:00
Isiolo;Bura;Bura;Bura;Bura;0;Bura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 2121hrs abdi (0705582853) reported of heavy rains in most parts of isiolo county which lead to floods in bura peas’ area. approximately 65hhs were affected.krcs isiolo will conduct assessment to confirm the extent of damage and share the report today. (brief: 100hh affected);eoc;0;0;283;2;0;2015/11/21 00:00:00
Tana River;Bura;0;Bura;Bura;0;Bura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at around 1657hrs, bombe krcs reported floods at bura area in tana river county. the floods have since claimed 3 lives (woman and 2 children) and property of unknown value. in addition, tana river to garissa road has been cut off at bilbil area affecting commuters. tana river rcat is facilitating assessment at the affected areas. (brief: 3 fatalities);eoc;0;0;1367;2;0;2018/04/10 00:00:00
Tana River;Bura;0;Bura;Bura;0;Bura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1807hrs, bombe (krcs) reported to e.o.c of flash floods at bura in tana river county.    following heavy downpour flash floods occurred and has affected at least 52 households. some of the residents who were affected by the floods have integrated with other relatives and friends. other villagers affected were the manyatta, bulasukela and bula lami.  rcat team to conduct an assessment to establish the extent of the damage.;eoc;0;0;1376;2;0;2018/11/26 00:00:00
Taita Taveta;Mwatate;Bura;0;0;Bura Division;Bura Division;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;14_may_2010mdrke012;0;1293;0;0;2010/04/25 00:00:00
Tana River;0;0;0;0;Bura In Holo Village, Hilima Location;Bura In Holo Village, Hilima Location;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;14_may_2010mdrke012;0;1334;0;0;2010/05/14 00:00:00
Tana River;Bura;0;0;0;Bura Tana;Bura Tana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;dec_20th_2012_mdrke020;0;1344;0;0;2012/12/20 00:00:00
Kilifi;0;0;0;0;Burangi,Bate,Dololo,Mwangatini And Garashi Primary Schools;Burangi,Bate,Dololo,Mwangatini And Garashi Primary Schools;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;440;0;0;2012/06/11 00:00:00
Busia;0;0;0;0;Busabwa Youth Polytechnic;Busabwa Youth Polytechnic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;silas (krcs busia) reported of an incident that was as a result of heavy downpour in most of busia county at 1026hrs. busabwa youth polytechnic was marooned by water following last evening’s heavy downpour, the water subsided later on in the day. rapid assessment was conducted and they found a no of houses were submerged in water, the team assisted in removing the water from the houses. risk of flooding is high, if the rains continue tonight.;eoc;0;0;117;2;0;2017/05/10 00:00:00
